ID,Headline,Description,Publication Date,Source,Semi-Strong,Strong,Weak
494,what other weapons could the west wheel out?,the debate turns to escrow accounts and secondary sanctions,16/04/2022,Economist,0,0,0
497,how to make hybrid work a success,clarity of expectations is the key,09/04/2022,Economist,1,0,1
500,"from apple to google, big tech is building vr and ar headsets",they might just be the next big platform after the smartphone,09/04/2022,Economist,1,0,0
502,save globalisation! buy a chinese ev,electric cars can help stop the world from decoupling,09/04/2022,Economist,1,0,0
503,china’s regulators warm to american listings,that may not be enough for american investors to warm to chinese shares,09/04/2022,Economist,1,0,0
507,legislation and litigation threaten apple and google’s profits,regulators are coming for the app stores,02/04/2022,Economist,1,0,0
508,is cancel culture coming to free trade?,the risks from russia extend to globalisation,02/04/2022,Economist,0,0,0
510,the business of influencing is not frivolous. it’s serious,influencers are becoming brand ambassadors—even for the poshest of brands,02/04/2022,Economist,1,0,0
512,why saudi aramco could be eclipsed by its qatari nemesis,qatarenergy puts commercial interests above geopolitical ones,,Economist,1,0,0
515,how companies use ai to set prices,the pricing of products is turning from art into science,26/03/2022,Economist,1,0,0
516,packaged-food firms are running out of room to raise prices,the war in ukraine is pushing up costs just as shoppers become fed up with inflation,26/03/2022,Economist,1,0,0
521,western firms’ thorny russian dilemmas,the cost of the moral high ground,,Economist,1,0,0
523,cnn+ enters the streaming business at a newsy moment,the war in ukraine has got people glued to their screens,19/03/2022,Economist,1,0,0
524,has silicon valley lost its monopoly over global tech?,the heartland of the technology industry has become at once less dominant and more so,19/03/2022,Economist,1,0,0
525,is this the beginning of the end of china’s techlash?,the communist party softens its fiery rhetoric towards the tech industry,,Economist,1,0,0
528,"amid russia’s war, america inc reckons with the promise and peril of foreign markets",multinational companies grapple with a fracturing world,12/03/2022,Economist,1,0,0
531,the return of the crowded office,it will take time to readjust to the presence of real-life colleagues,12/03/2022,Economist,1,0,0
533,what oil bosses are saying about the global energy crisis,could prices hit $200 a barrel?,09/03/2022,Economist,1,0,0
534,how europe’s commodities traders took a gamble too far on putin’s regime,this is one war they may not be able to win,,Economist,1,0,0
537,europe reconsiders its energy future,"will oil at more than $100 a barrel, gas markets in turmoil and war be enough to wean europe off russian gas?",05/03/2022,Economist,1,0,0
539,will elon musk change germany?,or will germany change elon musk?,05/03/2022,Economist,1,0,0
541,china wants to insulate itself against western sanctions,we assess its progress in six critical technologies,,Economist,1,0,0
542,private equity is buying up america’s newspapers,it may be helping more than it’s hurting,26/02/2022,Economist,1,0,0
545,how gazprom helps the kremlin put the squeeze on europe,vladimir putin’s python may tie itself in knots,,Economist,1,0,0
546,what is carl icahn’s beef with mcdonald’s?,it isn’t about shareholder value,26/02/2022,Economist,1,0,1
547,america has targeted russia’s technological fabric,attacking a country’s tech supply chains in this way is unprecedented,25/02/2022,Economist,1,0,0
549,russia is trying to build its own great firewall,can its tech industry separate from the west’s?,,Economist,1,0,0
551,can the ed-tech boom last?,the pandemic has turbocharged the education-technology business,19/02/2022,Economist,1,0,0
554,why japan’s automation inc is indispensable to global industry,a little-known pinch-point in the world’s supply chains,12/02/2022,Economist,1,0,0
555,how long can america inc’s profits keep rising?,"this year they may not be as immune as before to infection, inflation and imploding supply chains",12/02/2022,Economist,1,0,1
556,the sleep-tech industry is waking up,the tired are tucking in. investors dream of riches. scientists need convincing,12/02/2022,Economist,0,0,1
557,"disney, netflix, apple: is anyone winning the streaming wars?",investors are terrified that the prize may not be worth it,,Economist,1,0,0
558,"in the global chips arms race, europe makes its move",will it work better than it did a decade ago?,,Economist,1,0,0
560,china’s ski industry faces an avalanche of risks,developers have ploughed mountains of money into the snow business. will it melt away?,05/02/2022,Economist,1,0,0
564,how german companies court employees,the pandemic has exacerbated the long-term problem of a shrinking workforce,05/02/2022,Economist,0,0,0
565,metamorphosis: facebook and big-tech competition,why the technology-industry narrative of the 2010s no longer stacks up,04/02/2022,Economist,1,0,0
566,how sony can make a comeback in the console wars,it could be an epic battle,04/02/2022,Economist,1,0,0
567,"what if all workers wrote software, not just the geek elite?",citizen developers are rapidly becoming the vanguard of corporate digitisation,29/01/2022,Economist,1,0,0
568,when will the semiconductor cycle peak?,busts follow booms in the chip business. governments could make things worse,29/01/2022,Economist,0,0,0
569,will web3 reinvent the internet business?,"in parts, yes. but probably not as sweepingly as its boosters reckon",29/01/2022,Economist,0,1,1
571,why supply-chain problems aren’t going away,results season shows the financial effects of supply-chain snarl-ups on industrial firms,29/01/2022,Economist,1,0,0
576,why microsoft is splashing $69bn on video games,the tech giant’s acquisition of activision blizzard is its biggest-ever deal,,Economist,1,0,0
578,making sense of the east-west divide in tech,a tale of two surprisingly different turkish delights,22/01/2022,Economist,1,0,0
579,what is exxonmobil’s new climate strategy worth?,big oil’s most reluctant decarboniser lays out its green plan,,Economist,1,0,0
580,tiktok isn’t silly. it’s serious,it is disrupting america’s social-media landscape,15/01/2022,Economist,1,0,1
581,how health care is turning into a consumer product,a new tech boom is changing the business of medicine,,Economist,1,0,0
583,remote work and the importance of writing,the written word will flourish in the post-pandemic workplace,15/01/2022,Economist,1,0,0
585,cars meet chips in sin city,a tech show in las vegas shows off the bright and shiny future of vehicle technology,08/01/2022,Economist,1,0,0
586,just how big in media does apple want to be?,the $3trn tech firm is not playing the same game as its rivals,08/01/2022,Economist,1,0,0
587,will the cloud business eat the 5g telecoms industry?,"as at&t and verizon launch 5g this month, two huge industries collide",,Economist,1,0,0
589,streaming giants get more serious about children’s shows,a cost-effective way to expand your subscriber base,08/01/2022,Economist,1,0,0
591,the rise of performative work,it’s not what you do. it’s how ostentatiously you do it,07/01/2022,Economist,0,0,0
593,can american firms rid their supply chains of xinjiang goods?,possibly. just don’t tell china,01/01/2022,Economist,0,0,1
595,virtual-property prices are going through the roof,investors are paying hard currency for software real estate,01/01/2022,Economist,1,0,0
596,glencore’s message to the planet,"sorry, folks. coal will remain alive and kicking",01/01/2022,Economist,0,1,0
597,the billionaire battle for the metaverse,forget space. the race is on to take people beyond reality,18/12/2021,Economist,0,1,0
598,a year in four charts,our graphics capture the big business trends of 2021,18/12/2021,Economist,1,1,0
600,why supply-chain snarls still entangle the world,shipping delays show little sign of easing,,Economist,1,0,0
601,the battle of the computing clouds is intensifying,"insurgents take on aws, microsoft azure and google cloud platform",,Economist,1,0,0
602,big business v big labour,american unions are reasserting their power. american companies are working out how to respond,11/12/2021,Economist,1,0,0
607,a lack of chargers could stall the electric-vehicle revolution,forget tesla’s production hell. the hardest bit of evs is the powering up,,Economist,1,0,1
608,how streaming killed the christmas charts,mariah carey’s seasonal ubiquity illustrates the new economics of music,04/12/2021,Economist,1,0,0
609,can johnson & johnson put the taint of scandal behind it?,no more tears,04/12/2021,Economist,1,0,0
610,a new way of understanding the high but elusive worth of intellectual property,a group of 65 people have each achieved inventions worth $1bn,04/12/2021,Economist,1,0,0
611,the office of the future,"cubicles are out. bars, neighbourhoods and sensors are in",04/12/2021,Economist,0,0,1
613,grab’s $40bn nasdaq listing is a key test for asian tech,"as china’s internet giants swoon, a trio of new contenders is booming",,Economist,1,0,0
